Blablabla
Blabla
619
0.13079	1.29939E6
0.13867	1.22276E6
0.14655	1.05558E6
0.15443	938709.38
0.16232	812172.38
0.1702	662359.12
0.17808	570245.56
0.18596	444249.34
0.19384	382070.53
0.20172	316620.81
0.20961	252905.05
0.21749	217453.64
0.22537	187085.61
0.23325	163231.38
0.24113	127329.79
0.24901	73230.758
0.25689	93315.352
0.26478	93429.742
0.27266	75204.883
0.28054	74235.102
0.28842	67281.82
0.2963	47640.527
0.30418	68814.656
0.31207	73594.25
0.31995	48920.703
0.32783	65020.387
0.33571	48094.137
0.34359	52392.344
0.35147	48885
0.35936	48646.18
0.36724	30447.355
0.37512	34401.57
0.383	40094.129
0.39088	29122.359
0.39876	22651.562
0.40665	32991.996
0.41453	22586.332
0.42241	36575.945
0.43029	34189.555
0.43817	32230.719
0.44605	27224.447
0.45394	23920.301
0.46182	35059.145
0.4697	31424.941
0.47758	33169.691
0.48546	24857.596
0.49334	21708.225
0.50123	14606.193
0.50911	35854.371
0.51699	22997.09
0.52487	9069.6904
0.53275	27408.844
0.54063	20715.4
0.54852	19401.852
0.5564	17753.465
0.56428	16367.906
0.57216	32011.941
0.58004	23931.092
0.58792	19635.496
0.59581	11546.73
0.60369	31280.633
0.61157	35441.391
0.61945	30072.242
0.62733	27982.764
0.63521	30954.676
0.6431	37279.281
0.65098	36225.648
0.65886	28826.713
0.66674	43784.727
0.67462	41484.332
0.6825	33713.629
0.69039	48103.711
0.69827	38788.5
0.70615	47884.23
0.71403	49740.566
0.72191	35858.465
0.72979	42587.617
0.73768	30641.24
0.74556	42880.262
0.75344	44030.672
0.76132	50396.922
0.7692	46695.066
0.77708	45536.875
0.78497	49406.773
0.79285	52339.961
0.80073	58327.258
0.80861	45329.184
0.81649	45311.211
0.82437	56603.145
0.83226	47515.992
0.84014	72447.969
0.84802	62024.191
0.8559	72437.602
0.86378	66961.312
0.87166	55713.527
0.87955	55684.512
0.88743	66683.016
0.89531	68787.758
0.90319	72300.375
0.91107	72575.914
0.91895	62863.547
0.92684	75537.438
0.93472	75713.539
0.9426	75257.188
0.95048	70366.492
0.95836	76417.375
0.96624	69779.445
0.97413	74691.016
0.98201	66437.102
0.98989	72839.984
0.99777	69989.789
1.00565	81350.344
1.01353	98717.805
1.02142	94548.523
1.0293	84486.398
1.03718	85318.25
1.04506	86371.383
1.05294	85743.969
1.06082	88905.047
1.0687	96902.688
1.07659	99308.219
1.08447	95927.578
1.09235	93691.5
1.10023	101366.38
1.10811	104793.78
1.11599	89634.539
1.12388	100323.95
1.13176	102306.8
1.13964	105999.25
1.14752	96760.453
1.1554	96091.828
1.16328	95632.383
1.17117	103444.34
1.17905	93362.008
1.18693	105063.64
1.19481	86124.461
1.20269	104318.26
1.21057	115017.21
1.21846	110302.22
1.22634	103774.36
1.23422	100803.85
1.2421	112313.05
1.24998	111880.16
1.25786	107440.63
1.26575	109995.39
1.27363	105550.27
1.28151	124139.93
1.28939	125348.03
1.29727	127181.15
1.30515	121343.26
1.31304	124151.98
1.32092	123166.5
1.3288	120501.14
1.33668	123766.12
1.34456	113723.92
1.35244	129355.07
1.36033	127311.73
1.36821	124601.42
1.37609	124799.55
1.38397	117003.23
1.39185	127029.72
1.39973	130467.05
1.40762	116287.38
1.4155	119379.27
1.42338	125127.88
1.43126	131138.86
1.43914	125124.4
1.44702	131613.06
1.45491	124431.49
1.46279	132342.66
1.47067	123475.23
1.47855	127133.12
1.48643	131406.88
1.49431	136265.78
1.5022	128957.54
1.51008	125940.56
1.51796	127808.33
1.52584	131472.56
1.53372	130416.45
1.5416	129615.81
1.54949	122853.21
1.55737	129711.7
1.56525	128362.41
1.57313	126832.93
1.58101	131892.52
1.58889	133045.44
1.59678	137313.12
1.60466	130841.16
1.61254	122517.59
1.62042	132254.98
1.6283	135880.16
1.63618	132648.52
1.64407	126029.22
1.65195	129985.95
1.65983	122721.74
1.66771	123848.73
1.67559	128834.88
1.68347	129039.86
1.69136	123874.59
1.69924	130621.89
1.70712	122254.74
1.715	120588.91
1.72288	122397.48
1.73076	132654.28
1.73865	127646.64
1.74653	122816.9
1.75441	117044.06
1.76229	117995.72
1.77017	122580.18
1.77805	127584.22
1.78594	119437.83
1.79382	122353.4
1.8017	119699.09
1.80958	121740.8
1.81746	121995.14
1.82534	122785.44
1.83322	118366.69
1.84111	124713.47
1.84899	117316.96
1.85687	116010.67
1.86475	126520.16
1.87263	123863.52
1.88051	125524.09
1.8884	128127.47
1.89628	125509.94
1.90416	108162.05
1.91204	107423.44
1.91992	112931.04
1.9278	110796.84
1.93569	118503.03
1.94357	113076.09
1.95145	107033.74
1.95933	106051.84
1.96721	109576.56
1.97509	109847.7
1.98298	107594.53
1.99086	115711.62
1.99874	105852.33
2.00662	111702.78
2.0145	114650.41
2.02238	99376.398
2.03027	105528.53
2.03815	102745.12
2.04603	86781.766
2.05391	88091.773
2.06179	103180.41
